"ID","事業者コード","事業者名","路線コード","路線名","駅コード","駅名","緯度","経度","向き1","着数1","発数1","向き2","着数2","発数2"
2487,103,"JR東海",9,"名松線",10,"家城",34.62585,136.319225,"下り",8,7,"上り",8,8
2488,103,"JR東海",9,"名松線",11,"伊勢竹原",34.600035,136.309215,"下り",7,7,"上り",8,8
2489,103,"JR東海",9,"名松線",12,"伊勢鎌倉",34.57402,136.278375,"下り",7,7,"上り",8,8
2490,103,"JR東海",9,"名松線",13,"伊勢八知",34.5551,136.2638,"下り",7,7,"上り",8,8
2491,103,"JR東海",9,"名松線",14,"比津",34.5323,136.270815,"下り",7,7,"上り",8,8
2492,103,"JR東海",9,"名松線",15,"伊勢奥津",34.512165,136.259995,"下り",7,0,"上り",0,8
2493,103,"JR東海",10,"関西線",1,"名古屋",35.170862,136.881445,"下り",0,77,"上り",76,0
2494,103,"JR東海",10,"関西線",2,"八田",35.148824,136.852308,"下り",55,55,"上り",55,55
2495,103,"JR東海",10,"関西線",3,"春田",35.14315,136.813385,"下り",55,55,"上り",55,55
2496,103,"JR東海",10,"関西線",4,"蟹江",35.14198,136.793475,"下り",55,55,"上り",55,55
2497,103,"JR東海",10,"関西線",5,"永和",35.13284,136.76441,"下り",50,50,"上り",52,52
2498,103,"JR東海",10,"関西線",6,"弥富",35.114065,136.725845,"下り",55,55,"上り",55,55
2499,103,"JR東海",10,"関西線",7,"長島",35.09817,136.695655,"下り",50,50,"上り",52,52
2500,103,"JR東海",10,"関西線",8,"桑名",35.06667,136.68374,"下り",77,66,"上り",64,76
2501,103,"JR東海",10,"関西線",9,"朝日",35.033735,136.658,"下り",44,44,"上り",43,43
2502,103,"JR東海",10,"関西線",10,"富田",35.00816,136.65316,"下り",44,44,"上り",43,43
2503,103,"JR東海",10,"関西線",11,"富田浜",34.99656,136.650095,"下り",44,44,"上り",43,43
2504,103,"JR東海",10,"関西線",12,"四日市",34.962219,136.629926,"下り",66,32,"上り",29,64
2505,103,"JR東海",10,"関西線",13,"南四日市",34.941553,136.609702,"下り",32,32,"上り",29,29
2506,103,"JR東海",10,"関西線",14,"河原田",34.91099,136.59874,"下り",32,32,"上り",29,29
2507,103,"JR東海",10,"関西線",15,"河曲",34.897885,136.568035,"下り",32,32,"上り",29,29
2508,103,"JR東海",10,"関西線",16,"加佐登",34.89032,136.52999,"下り",32,32,"上り",29,29
2509,103,"JR東海",10,"関西線",17,"井田川",34.868265,136.492585,"下り",32,32,"上り",29,29
2510,103,"JR東海",10,"関西線",18,"亀山",34.850085,136.45052,"下り",32,0,"上り",0,29
2511,103,"JR東海",11,"紀勢線",1,"亀山",34.849935,136.4505,"下り",0,21,"上り",21,0
2512,103,"JR東海",11,"紀勢線",2,"下庄",34.814296,136.479575,"下り",21,21,"上り",21,21
2513,103,"JR東海",11,"紀勢線",3,"一身田",34.762775,136.49939,"下り",21,21,"上り",21,21
2514,103,"JR東海",11,"紀勢線",4,"津",34.73442845,136.51051675,"下り",21,34,"上り",34,21
2515,103,"JR東海",11,"紀勢線",5,"阿漕",34.703105,136.50451,"下り",21,21,"上り",21,21
2516,103,"JR東海",11,"紀勢線",6,"高茶屋",34.66728,136.51262,"下り",21,21,"上り",21,21
2517,103,"JR東海",11,"紀勢線",7,"六軒",34.617625,136.50759,"下り",21,21,"上り",21,21
2518,103,"JR東海",11,"紀勢線",8,"松阪",34.576859,136.535796,"下り",34,37,"上り",36,34
2519,103,"JR東海",11,"紀勢線",9,"徳和",34.55403,136.55355,"下り",24,24,"上り",23,23
2520,103,"JR東海",11,"紀勢線",10,"多気",34.515905,136.57311,"下り",37,10,"上り",9,36
2521,103,"JR東海",11,"紀勢線",11,"相可",34.503044,136.545862,"下り",10,10,"上り",9,9
2522,103,"JR東海",11,"紀勢線",12,"佐奈",34.478465,136.53904,"下り",10,10,"上り",9,9
2523,103,"JR東海",11,"紀勢線",13,"栃原",34.444555,136.50934,"下り",10,10,"上り",9,9
2524,103,"JR東海",11,"紀勢線",14,"川添",34.419838,136.473539,"下り",10,10,"上り",9,9
2525,103,"JR東海",11,"紀勢線",15,"三瀬谷",34.39475,136.40904,"下り",10,9,"上り",9,9
2526,103,"JR東海",11,"紀勢線",16,"滝原",34.360106,136.411994,"下り",9,9,"上り",9,9
2527,103,"JR東海",11,"紀勢線",17,"阿曽",34.331295,136.41112,"下り",9,9,"上り",9,9
2528,103,"JR東海",11,"紀勢線",18,"伊勢柏崎",34.299577,136.395672,"下り",9,9,"上り",9,9
2529,103,"JR東海",11,"紀勢線",19,"大内山",34.278135,136.35924,"下り",9,9,"上り",9,9
2530,103,"JR東海",11,"紀勢線",20,"梅ヶ谷",34.258088,136.35656,"下り",9,9,"上り",9,9
2531,103,"JR東海",11,"紀勢線",21,"紀伊長島",34.20933,136.339935,"下り",9,10,"上り",10,9
2532,103,"JR東海",11,"紀勢線",22,"三野瀬",34.16769,136.282385,"下り",10,10,"上り",10,10
2533,103,"JR東海",11,"紀勢線",23,"船津",34.142205,136.228764,"下り",10,10,"上り",10,10
2534,103,"JR東海",11,"紀勢線",24,"相賀",34.111933,136.227153,"下り",10,10,"上り",10,10
2535,103,"JR東海",11,"紀勢線",25,"尾鷲",34.07433,136.190155,"下り",10,10,"上り",10,10
2536,103,"JR東海",11,"紀勢線",26,"大曽根浦",34.061887,136.223009,"下り",10,10,"上り",10,10
2537,103,"JR東海",11,"紀勢線",27,"九鬼",34.016067,136.242739,"下り",10,10,"上り",10,10
2538,103,"JR東海",11,"紀勢線",28,"三木里",34.001475,136.20255,"下り",10,10,"上り",10,10
2539,103,"JR東海",11,"紀勢線",29,"賀田",33.97165,136.18974,"下り",10,10,"上り",10,10
2540,103,"JR東海",11,"紀勢線",30,"二木島",33.939405,136.18083,"下り",10,10,"上り",10,10
2541,103,"JR東海",11,"紀勢線",31,"新鹿",33.927864,136.144231,"下り",10,10,"上り",10,10
2542,103,"JR東海",11,"紀勢線",32,"波田須",33.910115,136.1381,"下り",10,10,"上り",10,10
2543,103,"JR東海",11,"紀勢線",33,"大泊",33.90224,136.11807,"下り",10,10,"上り",10,10
2544,103,"JR東海",11,"紀勢線",34,"熊野市",33.889645,136.098775,"下り",10,10,"上り",10,10
2545,103,"JR東海",11,"紀勢線",35,"有井",33.876185,136.085595,"下り",10,10,"上り",10,10
2546,103,"JR東海",11,"紀勢線",36,"神志山",33.83977,136.06235,"下り",10,10,"上り",10,10
2547,103,"JR東海",11,"紀勢線",37,"紀伊市木",33.82801,136.05543,"下り",10,10,"上り",10,10
2548,103,"JR東海",11,"紀勢線",38,"阿田和",33.80474,136.04241,"下り",10,10,"上り",10,10
2549,103,"JR東海",11,"紀勢線",39,"紀伊井田",33.75996,136.023955,"下り",10,10,"上り",10,10
2550,103,"JR東海",11,"紀勢線",40,"鵜殿",33.736725,136.015515,"下り",10,10,"上り",10,10
2551,103,"JR東海",11,"紀勢線",41,"新宮",33.72433,135.994445,"下り",10,0,"上り",0,10
2552,103,"JR東海",12,"参宮線",1,"多気",34.515905,136.57311,"下り",0,35,"上り",34,0
2553,103,"JR東海",12,"参宮線",2,"外城田",34.497665,136.59666,"下り",26,26,"上り",22,22
2554,103,"JR東海",12,"参宮線",3,"田丸",34.48845,136.634005,"下り",26,26,"上り",23,23
2555,103,"JR東海",12,"参宮線",4,"宮川",34.503078,136.671887,"下り",26,26,"上り",23,23
2556,103,"JR東海",12,"参宮線",5,"山田上口",34.495808,136.69426,"下り",26,26,"上り",22,22
2557,103,"JR東海",12,"参宮線",6,"伊勢市",34.49133,136.70966,"下り",35,24,"上り",24,34
